SAMPLE,AMP,CENTROID,DURATION
1451,-63.152568,3679.810764,13.770833
1452,-58.185736,5033.531015,23.25
1453,-50.72952,6559.973477,10.59375
1454,-53.22826,6815.644013,10.145833
1455,-56.666935,6488.933987,10.052083
1456,-96.160112,5851.640016,10.96875
1457,-56.650671,6638.137597,16.791667
1458,-54.974393,8111.87707,10.625
1459,-54.610211,9137.851122,17.46875
1460,-67.522338,10073.60332,22.25
1461,-72.695873,5085.954815,12.5
1462,-74.936422,10102.51173,12.479167
1463,-56.56632,5989.020978,17.28125
1464,-83.921663,5835.709752,11.5625
1465,-107.384074,8648.697747,10.84375
1466,-68.924772,7700.494031,13.322917
1467,-69.733676,8495.407589,13.333333
1468,-72.496123,6956.800206,12.916667
1469,-65.554838,5005.655332,13.125
1470,-73.284011,5222.623076,12.760417
1471,-80.758351,10088.57389,11.739583
1472,-61.863988,5707.023836,10.135417
1473,-52.640129,6498.14487,19.46875
1474,-49.470456,4644.653085,31.302083
1475,-63.434447,4480.944154,23.604167
1476,-61.180961,5753.988721,10.541667
1477,-50.344508,4812.679258,20.84375
1478,-48.500965,6230.599283,27.90625
1479,-47.165495,7482.667002,21.291667
1480,-69.396461,7998.726286,13.291667
1481,-53.732856,3765.418597,25.635417
1482,-51.856619,7711.380267,18.604167
1483,-52.222519,6173.867693,25.864583
1484,-50.724657,7441.623618,20.135417
1485,-72.105564,5282.118467,21.854167
1486,-71.737009,9349.819478,13.458333
1487,-66.264356,2836.605856,15.364583
1488,-56.154322,4647.719677,18.895833
1489,-85.697772,10314.49093,11.291667
1490,-70.272408,6838.693627,13.947917
1491,-75.635475,10104.2392,12.375
1492,-55.044111,6653.330626,21.291667
1493,-50.926223,7854.124535,10.28125
1494,-49.651572,8046.229589,10.072917
1495,-67.824019,7489.278303,12.84375
1496,-46.857028,3752.078453,19.802083
1497,-57.919452,1601.915563,17.333333
1498,-68.594611,4081.714015,13.260417
1499,-55.527296,5254.210018,17.208333
1500,-78.931167,4359.100641,11.71875
1501,-52.620125,8472.530568,24.28125
1502,-59.355465,4396.817945,14.291667
1503,-73.749582,5417.02427,12.03125
1504,-67.516045,4957.433549,13.708333
1505,-55.64532,4924.291911,16.354167
1506,-59.907985,3841.899211,15.114583
1507,-64.713666,4527.302498,13.5625
1508,-62.866527,7796.092637,15.479167
1509,-74.348531,4611.901449,12.510417
1510,-47.330899,6223.329771,26.260417
1511,-69.202975,6545.339852,12.708333
1512,-70.181485,11812.19526,12.78125
1513,-61.466598,6598.882901,15.416667
1514,-116.413128,6522.132076,10.770833
1515,-55.804857,3440.987792,10.0625
1516,-53.061324,3399.97713,10.46875
1517,-98.297155,4026.127069,10.958333
1518,-70.597702,11025.88049,12.802083
1519,-61.138158,11009.32698,10.291667
1520,-84.426919,2746.198816,12.104167
1521,-78.63024,11299.57858,12.822917
1522,-76.416684,10999.85799,13.458333
1523,-83.515898,2561.994776,12.010417
1524,-87.204772,10831.94263,11.739583
1525,-60.897651,2770.762028,10.65625
1526,-75.276493,3057.793192,13.677083
1527,-100.828281,4307.914204,10.979167
1528,-44.914799,5701.183283,40.96875
1529,-65.78986,8471.100423,13.375
1530,-53.71929,4340.018986,26.197917
1531,-53.588415,5896.406246,27.40625
1532,-55.32223,7077.632703,26.489583
1533,-94.047543,3979.829254,11.135417
1534,-73.760757,8366.19677,22.1875
1535,-60.301318,5516.332059,16.854167
1536,-58.848485,8547.536299,10.354167
1537,-88.425478,9593.63413,11.21875
1538,-77.953171,6309.488793,13.489583
1539,-77.067537,3833.120668,13.052083
1540,-72.982759,3759.382582,13.666667
1541,-90.960267,7041.814745,11.09375
1542,-58.612058,4222.053382,101.315193
1543,-51.822811,5598.845058,10.666667
1544,-70.173961,10697.54795,12.375
1545,-55.206901,8776.111811,23.84375
1546,-70.92657,9412.419881,12.322917
1547,-82.156772,2521.582739,12.604167
1548,-74.081941,8841.305335,11.625
1549,-51.159443,6562.583468,17.385417
1550,-75.960428,6916.287803,12.395833
1551,-81.860874,4091.850353,13.90625
1552,-98.769386,7631.208507,10.864583
1553,-66.975669,3040.775742,23.15625
1554,-43.197989,5370.212123,60.666667
1555,-43.859819,8624.428977,46.833333
1556,-86.53319,4645.363088,13.479167
1557,-84.331531,1225.417701,13.760417
1558,-87.067889,1405.254024,13.229167
1559,-65.130658,6871.731861,15.260417
1560,-91.309165,12794.94688,11.229167
1561,-58.873312,10252.45936,15.989583
1562,-80.859651,1256.492697,13.072917
1563,-52.679212,6570.452516,20.479167
1564,-78.321176,2069.319533,13.208333
1565,-76.92071,6219.07517,11.677083
1566,-91.726746,3102.175789,12.53125
1567,-54.568241,9384.681908,16.9375
1568,-57.939678,3606.77352,20.854167
1569,-50.432761,7440.146869,18.395833
1570,-55.378896,8538.4512,25.479167
1571,-84.612127,10238.92064,11.229167
1572,-70.249835,3152.940137,14.166667
1573,-77.882871,6507.11753,12.90625
1574,-53.617974,7787.062599,21.135417
1575,-79.885518,4902.113259,12.020833
1576,-74.635756,7319.880033,12.833333
1577,-77.854656,3437.659899,13.125
1578,-71.949718,7177.530581,23.3125
1579,-85.461279,10837.47976,11.833333
1580,-114.51382,6776.656476,10.791667
1581,-71.615238,4362.184133,13.09375
1582,-68.805313,9555.907274,12.9375
1583,-60.437774,5259.381317,10.197917
1584,-73.164596,6610.27809,13.40625
1585,-76.101961,5370.219157,13.083333
1586,-79.297348,6942.405602,21.645833
1587,-86.523274,6274.301752,11.489583
1588,-50.527158,4737.998531,19.90625
1589,-76.012308,6808.710643,11.625
1590,-64.343459,8304.490367,23.802083
1591,-64.911255,5147.237748,14.479167
1592,-51.563689,4590.331283,19.895833
1593,-57.794723,8651.130632,18.666667
1594,-61.610412,5345.642261,15.947917
1595,-55.096685,7989.163414,10.197917
1596,-51.314201,7116.013845,18.510417
1597,-59.449277,8735.144163,32.791667
1598,-53.148832,8334.310206,10.34375
1599,-57.931562,7322.188701,10.104167
1600,-82.564929,6904.014683,11.635417
1601,-53.328021,6349.179145,10.541667
1602,-53.613659,5239.763976,25.104167
1603,-56.068642,6870.124054,10.65625
1604,-65.871502,4753.103498,22.4375
1605,-70.986469,4067.847454,13.1875
1606,-67.459494,7516.833226,22.770833
1607,-63.081744,3310.61852,17.239583
1608,-73.427453,1474.95662,23.177083
1609,-58.052926,4620.362909,17.979167
1610,-38.884524,5494.941775,72.572917
1611,-66.358315,952.002021,20.84375
1612,-64.633298,7643.283574,15.90625
1613,-71.928951,677.40471,13.677083
1614,-85.69646,10529.77275,11.833333
1615,-47.93977,3116.72848,108.989583
1616,-51.650573,5367.369399,20.604167
1617,-74.393693,3392.238088,12.572917
1618,-93.259245,2846.147145,11.125
1619,-53.082478,3911.090683,19.583333
1620,-54.819878,9733.06483,19.229167
1621,-59.768723,4985.147323,10.40625
1622,-100.642319,7074.805624,10.916667
1623,-68.710976,1381.969203,16.677083
1624,-58.253214,4783.322562,10.40625
1625,-85.194848,9610.206747,11.833333
1626,-92.52716,3068.271425,11.177083
1627,-45.6711,6652.607366,20.770833
1628,-81.969276,2427.747213,11.677083
1629,-67.338739,3654.516411,25.875
1630,-56.652393,3204.610666,18.364583
1631,-52.158897,5277.80943,10.104167
1632,-104.489964,8257.751673,10.822917
1633,-58.094898,4408.468069,33.541667
1634,-51.983454,9244.341006,37.947917
1635,-64.375786,2601.40965,14.791667
1636,-50.203492,5175.555349,21.072917
1637,-55.543994,8560.487894,18.645833
1638,-58.09438,3509.837826,20.333333
1639,-74.584683,2369.552622,15.729167
1640,-58.26305,5656.471603,10.572917
1641,-92.068212,2309.489454,11.520833
1642,-68.407403,8902.053663,23.760417
1643,-56.45267,5316.001804,10.135417
1644,-69.097776,7741.688079,13.40625
1645,-84.662861,7596.567356,12.458333
1646,-80.930527,7647.406778,12.458333
1647,-46.9551,6357.184135,10.34375
1648,-44.11669,3605.09201,37.697917
1649,-76.908039,8693.365229,12.895833
1650,-53.589375,8432.796036,10.177083
1651,-86.887179,4539.891353,11.458333
1652,-33.562234,4383.324882,73.447917
1653,-69.708018,1834.536977,14.28125
1654,-40.657186,6283.951886,52.989583
1655,-56.404936,7082.230502,21
1656,-76.842619,6827.127955,22.34375
1657,-71.215715,9821.407376,13.416667
1658,-52.813138,5187.383171,10.541667
1659,-62.98175,4720.318169,30.1875
1660,-68.799105,5934.944008,14.09375
1661,-68.265679,2502.621448,14.625
1662,-67.670452,8976.580932,16.020833
1663,-47.044362,5832.263123,26.09375
1664,-48.66956,5422.931231,27.614583
1665,-51.019309,5193.845785,26.6875
1666,-62.71055,6617.494853,13.75
1667,-50.095151,9622.043452,19.625
1668,-83.493501,9284.883719,11.416667
1669,-47.349286,6085.895729,30.270833
1670,-63.15293,4818.01777,116.825397
1671,-47.349718,8506.007871,29.979167
1672,-47.30991,6004.186382,30.875
1673,-47.728669,6013.818879,19.354167
1674,-80.040802,7645.867377,11.427083
1675,-44.119741,4701.913078,31.791667
1676,-51.2397,6310.43281,20.291667
1677,-80.858558,10276.69355,13.333333
1678,-71.626391,2805.924526,33.395833
1679,-55.004783,4227.773122,18.927083
1680,-54.318698,5802.37674,20.697917
1681,-102.813874,4919.602401,21.614583
1682,-61.388819,6464.424809,18.21875
1683,-57.269856,5778.921683,10.364583
1684,-51.57522,2757.714289,10.625
1685,-92.355493,2120.956728,11.6875
1686,-81.515287,2820.477049,10.114583
1687,-52.109119,7824.07368,25.958333
1688,-54.552394,5450.510729,28.760417
1689,-82.610845,6651.691677,21.9375
1690,-60.419557,4499.334878,37.729167
1691,-60.44599,8892.267311,19.8125
1692,-59.177307,6911.028821,18.697917
1693,-48.511268,7293.607318,66.729167
1694,-118.396299,15932.2567,10.6875
1695,-61.943313,6155.447756,27.708333
1696,-72.79038,7886.956024,16.875
1697,-57.79941,7595.955312,20.447917
1698,-43.389887,5569.109512,39.770833
1699,-45.279145,8586.831078,30.041667
1700,-62.957802,8625.540811,22.65625
1701,-62.935297,11108.28411,17.135417
1702,-56.851987,7650.029796,35.583333
1703,-46.026786,6335.899365,48.010417
1704,-49.614985,4452.129128,35.989583
1705,-36.02016,6045.035525,85.177083
1706,-61.495242,3358.419715,26.09375
1707,-64.288982,3258.319215,13.46875
1708,-64.884901,5015.929974,10.5
1709,-49.336104,10542.55165,21.1875
1710,-43.179047,7369.187069,20.03125
1711,-82.757452,7062.434641,21.6875
1712,-91.95819,1170.689832,11.6875
1713,-91.843609,3141.148181,21.53125
1714,-65.064848,10995.74891,12.84375
1715,-62.340657,5085.034817,20.697917
1716,-59.939602,6014.22084,21.28125
1717,-52.534875,2498.704575,30.9375
1718,-54.075071,8367.772672,27.572917
1719,-60.893188,8564.376983,19.041667
1720,-53.530929,8865.979361,26.072917
1721,-79.833466,12539.43351,12.291667
1722,-60.048442,9088.506738,14.21875
1723,-59.92074,4441.544645,36.09375
1724,-58.407549,8998.326598,10.260417
1725,-51.243331,5693.153308,28.114583
1726,-49.252601,6095.916953,28.635417
1727,-50.552475,5136.786183,24.8125
1728,-113.959232,10527.8394,10.708333
1729,-41.008656,8453.245541,29.489583
1730,-72.059871,6145.253466,17.5625
1731,-57.560088,4862.858309,23
1732,-69.875168,9138.142827,13.489583
1733,-58.718111,9158.293762,28.052083
1734,-60.135055,6156.814411,20.625
1735,-74.797122,8265.667126,12.8125
1736,-47.471089,5007.510875,19.875
1737,-59.048893,8113.043363,24.3125
1738,-60.085383,8630.895348,44.041667
1739,-64.752576,5647.288418,35.270833
1740,-45.797754,2253.45289,226.15625
1741,-96.545031,6445.067706,10.864583
1742,-84.557311,4414.239167,21.604167
1743,-71.421026,6295.424025,23.072917
1744,-66.499874,8539.956514,24.9375
1745,-59.271822,6338.224837,23.625
1746,-55.344118,7633.034696,25.09375
1747,-68.513297,10693.16036,12.927083
1748,-79.676253,4390.965122,12.052083
1749,-42.420164,3256.752515,206.802083
1750,-49.257163,9821.792264,26.9375
1751,-59.593148,6410.490907,35.0625
1752,-43.522726,5532.201473,52.8125
1753,-66.065012,7697.073299,25.270833
1754,-56.180531,7892.374223,10.4375
1755,-63.176328,10944.94763,10.052083
1756,-65.938502,7911.064339,24.53125
1757,-42.791745,7014.50543,42.145833
1758,-74.783528,6822.158082,22.4375
1759,-51.810856,7621.328483,19.40625
1760,-62.067448,6881.096738,27.270833
1761,-51.008435,5702.434536,38
1762,-55.307399,8215.104979,25.802083
1763,-65.566245,5876.210758,20.114583
1764,-69.318561,5597.097867,18.645833
1765,-89.772788,7723.046634,12.947917
1766,-86.275688,761.597477,13.104167
1767,-70.42177,6484.73074,17.104167
1768,-64.465674,713.52679,17.489583
1769,-66.3982,896.788335,15.666667
1770,-71.137586,625.489519,18.416667
1771,-63.120503,10053.73315,16.427083
1772,-80.30675,1182.878204,15.3125
1773,-80.727213,794.459467,15.333333
1774,-102.724685,7560.107256,11.395833
1775,-67.266051,1804.369631,16.385417
1776,-75.165168,4353.978114,20.8125
1777,-79.517428,1910.995515,16.385417
1778,-99.834646,8365.67853,11.40625
1779,-81.953287,4910.871612,15.489583
1780,-83.44627,4131.442328,16.083333
1781,-74.315655,685.26964,17.770833
1782,-78.952097,6430.029745,15.541667
1783,-75.418701,526.971907,15.364583
1784,-78.495218,871.014625,15.229167
1785,-81.034316,879.605784,15.229167
1786,-89.136797,7536.73286,12.958333
1787,-98.693274,5959.043043,12.5
1788,-67.530255,7242.647834,16.510417
1789,-65.788552,3342.387754,28.843537
1790,-62.59652,2457.655159,10.135417
1791,-68.731603,7740.952034,23.229167
1792,-58.806174,1792.022376,17.739583
1793,-53.161472,4391.452715,11.519274
1794,-60.491182,2695.699795,10.583333
1795,-58.022638,4361.544432,20.614583
1796,-59.963383,1787.93139,26.604167
1797,-66.855518,1858.395398,14.75
1798,-79.443773,1240.585073,12.15625
1799,-58.728798,1116.5601,19.416667
1800,-38.102915,11896.39717,62.9375
1801,-35.379386,8885.393072,50.71875
1802,-35.44754,10078.8162,52.0625
1803,-52.606899,3991.447692,41.451247
1804,-91.84019,9765.997812,11.854167
1805,-93.746983,2060.969923,11.489583
1806,-66.739006,1200.155593,13.697917
1807,-104.782653,3561.941605,11.020833
1808,-99.620191,2242.0557,11.177083
1809,-93.88374,7410.891564,11.4375
1810,-96.867523,1980.528702,11.135417
1811,-55.712653,1462.615054,28.229167
1812,-90.271478,2111.882391,11.614583
1813,-84.626086,2179.479624,12.239583
1814,-78.856776,9405.081188,13.291667
1815,-65.844754,7336.086341,15.9375
1816,-78.332474,7275.064998,12.78125
1817,-76.726708,2574.847329,12.625
1818,-71.376097,10130.71326,12.854167
1819,-66.32897,5982.218569,12.760417
1820,-70.824226,9665.301535,12.28125
1821,-87.700127,1620.246921,12.666667
1822,-49.554862,9760.872222,15.8125
1823,-102.18061,2937.993487,11.520833
1824,-57.775067,10027.34042,20.229167
1825,-67.248624,771.553154,24.635417
1826,-73.92548,7382.58405,24.791667
1827,-78.546338,3312.854921,15.708333
1828,-65.078487,8056.985952,16.541667
1829,-84.019764,1531.305196,11.479167
1830,-59.653754,6606.912631,14.052083
1831,-65.428502,6315.202814,15.6875
1832,-74.823061,1906.780652,23.104167
1833,-80.242521,9943.978049,12.40625
1834,-109.420689,4161.169431,11.03125
1835,-75.686447,7165.828199,25.510417
1836,-66.89269,7789.265846,26.53125
1837,-79.466475,1479.31991,11.677083
1838,-71.855821,11169.47908,12.802083
1839,-70.497952,1488.621819,13.145833
1840,-63.747794,10393.15856,23.75
1841,-53.126404,10442.57499,21.197917
1842,-94.457322,7182.046088,10.90625
1843,-73.247829,6273.095426,13.822917
1844,-75.95132,1676.362432,26.371882
1845,-63.02693,9975.511893,13.84375
1846,-64.630604,1818.776336,24.052083
1847,-56.398548,2946.364869,19.145833
1848,-65.875608,678.769152,28.260417
1849,-75.49587,5814.238991,24.458333
1850,-73.865122,1082.214775,25.729167
1851,-59.238434,1906.965672,10.479167
1852,-80.940055,12128.69683,11.229167
1853,-52.188698,8812.089958,19.114583
1854,-76.973024,2613.614946,12.59375
1855,-61.233765,5911.776015,26.96875
1856,-106.334534,3389.782843,11.041667
1857,-69.166307,737.997222,13.6875
1858,-58.463454,2660.355841,20.84375
1859,-82.64833,3177.001518,11.510417
1860,-65.728177,2587.435885,16.395833
1861,-54.489275,2117.889025,10.572917
1862,-121.234523,8975.695678,10.75
1863,-43.18048,4721.298073,31.052083
1864,-55.067613,2771.640088,21.135417
1865,-66.359141,2766.321769,10.458333
1866,-75.676278,8782.207826,23.229167
1867,-69.228812,2456.858451,57.052154
1868,-61.139744,3527.905287,10.510417
1869,-64.265535,4662.638027,10.28125
1870,-72.935527,7596.493385,12.5
1871,-103.277022,4523.760211,11.177083
1872,-54.970858,1916.523577,20.5625
1873,-29.801912,8524.752627,202.072917
1874,-38.923948,9659.109635,38.46875
1875,-66.094964,10874.71617,22.770833
1876,-71.605471,4320.044201,23.072917
1877,-82.617835,6881.337824,11.520833
1878,-49.838743,9092.507161,26.427083
1879,-59.505955,7946.61008,19.21875
1880,-57.44779,5958.239051,16.03125
1881,-54.251884,6298.507577,18.739583
1882,-59.876881,3844.92718,25.541667
1883,-82.020551,9264.714879,11.822917
1884,-60.616803,8507.327947,20.1875
1885,-63.403208,3063.163412,16.59375
1886,-54.21272,9155.089237,10.21875
1887,-58.516747,6830.843198,33
1888,-57.011926,10367.19237,10.208333
1889,-53.581577,9422.629136,24.864583
1890,-48.843241,6741.270564,10.53125
1891,-30.383042,8519.928273,60.822917
1892,-47.650897,8186.262093,18.78125
1893,-69.880158,2869.298879,23.552083
1894,-65.059271,8848.734125,12.78125
1895,-54.395315,11010.30748,14.916667
1896,-49.228696,9737.967833,10.15625
1897,-45.330886,6460.726473,55.375
1898,-53.316511,5399.874877,18.46875
1899,-52.901611,8703.654633,10.083333
1900,-73.319785,8812.877493,12.40625
1901,-63.046499,7850.611113,15.208333
1902,-51.148708,2746.645204,20.680272
1903,-66.460489,1865.119142,15.739583
1904,-51.807529,4338.179321,26.135417
1905,-60.239387,1979.121546,10.541667
1906,-42.776483,8738.456598,38.1875
1907,-50.380441,3133.785843,18.46875
1908,-86.783433,2647.450236,11.583333
1909,-85.924249,8269.019169,11.916667
1910,-93.174328,2445.83575,11.260417
1911,-99.616601,4248.413092,11.145833
1912,-89.471147,12667.58281,11.864583
1913,-89.754051,5687.184927,12.354167
1914,-53.852858,7553.696578,17.59375
1915,-44.931135,9658.399849,20.802083
1916,-60.43857,3296.165205,10.625
1917,-50.577296,7706.558645,10.208333
1918,-97.07357,10098.01386,11.447917
1919,-42.475437,7766.182388,54.947917
1920,-71.359787,9139.430303,12.822917
1921,-43.249244,7690.303296,36.635417
1922,-72.311638,5798.160588,13.625
1923,-43.620575,10790.99994,20.729167
1924,-62.777776,10758.73479,23.375
1925,-53.233419,1750.872057,19.520833
1926,-62.478982,9741.630166,24.864583
1927,-48.254458,11381.49878,10.333333
1928,-62.624429,9461.325106,24.895833
1929,-118.15477,10815.54679,10.708333
1930,-87.965513,8606.995775,11.833333
1931,-59.524244,8880.404148,10.083333
1932,-54.89013,2446.728054,20.9375
1933,-119.843817,6966.036003,10.822917
1934,-88.032151,10701.88742,11.822917
1935,-86.576288,2023.726848,11.697917
1936,-85.399908,5758.489835,11.8125
1937,-66.669204,2957.630473,16.854167
1938,-89.407787,10822.00388,11.25
1939,-122.702086,9286.002646,10.71875
1940,-95.752402,10027.21658,11.21875
1941,-62.041048,2345.440458,10.645833
1942,-83.757528,2901.841785,12.041667
1943,-82.175228,9698.691434,12.28125
1944,-121.794322,10864.4446,10.71875
1945,-65.274394,2406.513238,10.427083
1946,-52.61158,4109.587091,39.614512
1947,-121.591146,15131.14131,10.6875
1948,-117.290348,4317.067207,10.822917
1949,-74.810319,12020.23626,11.90625
1950,-114.655704,12199.97061,10.708333
1951,-73.373478,13159.91846,11.84375
1952,-81.61932,10022.09393,11.229167
1953,-69.284098,7905.204108,11.6875
1954,-73.507078,4025.136215,11.864583
1955,-79.125353,2944.162959,11.75
1956,-70.966096,7666.602813,12.239583
1957,-110.76493,9646.591204,10.760417
1958,-70.150238,8215.187572,11.572917
1959,-42.578747,9607.193297,21.1875
1960,-88.674389,11477.16125,11.364583
1961,-82.961393,7859.986459,11.885417
1962,-90.201855,7351.981685,11.177083
1963,-37.899281,10633.13516,40.864583
1964,-56.289114,6702.629873,57.25
1965,-82.227031,1423.2694,22.59375
1966,-61.526559,7145.805948,18.552083
1967,-69.355435,4441.739655,14.864583
1968,-73.721015,8153.982608,13.479167
1969,-93.503886,9889.221348,11.416667
1970,-88.802624,9531.413427,11.395833
1971,-95.125302,8503.863228,11.447917
1972,-62.606464,8195.077299,10.364583
1973,-120.887829,7148.498844,10.677083
1974,-62.201898,9995.732826,10.364583
1975,-62.810714,8052.720583,10.489583
1976,-86.50394,11086.21271,12.385417
1977,-74.944819,1499.498342,10.447917
1978,-82.1307,6477.776894,12.3125
1979,-73.525571,6544.066748,12.875
1980,-74.731624,8521.239092,22.34375
1981,-83.916204,2174.124695,12.729167
1982,-85.055242,7669.10093,12.333333
1983,-101.617956,6679.269055,11.229167
1984,-71.894593,7406.51842,13.875
1985,-82.659073,7522.322945,12.822917
1986,-110.168104,2807.553474,10.958333
1987,-90.188998,7672.448775,11.916667
1988,-80.973225,5816.7759,21.708333
1989,-71.167053,2196.491063,13.59375
1990,-75.700102,2267.168851,13.09375
1991,-83.951562,1888.274974,12
1992,-79.288318,11190.93897,12.322917
1993,-80.796735,2126.049031,12.1875
1994,-79.926467,1963.00347,12.104167
1995,-78.206569,1922.628541,12.072917
1996,-78.10378,1656.159837,12.072917
1997,-78.318284,11872.25906,11.822917
1998,-84.38726,10516.08548,11.75
1999,-85.596708,9187.068042,12.375
2000,-79.023284,11477.09954,11.96875
2001,-69.035106,1829.03104,24.708333
2002,-67.062389,1458.01068,13.114583
2003,-71.198861,9527.79863,11.927083
2004,-79.806263,7830.445101,13.416667
2005,-84.177528,6523.369644,12.395833
2006,-80.224969,1154.099088,12.708333
2007,-82.192023,1536.087703,12.635417
2008,-63.169704,7550.719825,15.614583
2009,-88.21344,1257.996304,13.03125
2010,-87.84112,1254.816489,13.114583
2011,-81.184542,8275.868381,14.041667
2012,-91.700453,9182.513861,11.96875
2013,-60.552029,7789.353393,28.114583
2014,-107.988765,2481.717103,11.09375
2015,-75.753707,1841.427717,12.072917
2016,-95.261323,2626.915956,11.166667
2017,-117.878654,6891.899963,10.8125
2018,-69.163256,8477.645655,22.729167
2019,-89.460323,11365.01389,11.34375
2020,-83.334459,4013.51949,11.625
2021,-84.195569,5820.915876,11.59375
2022,-79.747014,1413.274633,12.03125
2023,-77.739858,8792.080607,12.958333
2024,-85.215442,1577.471317,13.03125
2025,-66.918053,1557.213022,10.583333
2026,-60.055544,8528.179786,14.864583
2027,-74.712874,11117.32178,12.354167
2028,-70.917297,7887.133056,10.302083
2029,-80.833873,8971.014479,12.333333
2030,-56.755156,1368.305468,27.3125
2031,-43.093003,11413.60398,38.9375
2032,-83.571312,6338.22164,21.729167
2033,-57.009587,7048.008307,25.354167
2034,-56.314879,6080.901673,28.010417
2035,-70.598638,4104.249316,17.520833
2036,-60.983957,3996.668076,18.90625
2037,-50.224652,8316.746137,35.6875
2038,-62.793743,7298.214517,16.09375
2039,-75.974051,6798.527515,12
2040,-117.120108,8086.29588,10.75
2041,-57.220395,6629.91677,23.770833
2042,-42.146826,5897.688146,41.052083
2043,-69.390293,7119.68192,12.28125
2044,-35.015078,7559.013984,60.052083
2045,-77.641877,5815.472379,11.677083
2046,-55.022757,6768.103214,20.604167
2047,-74.840779,3395.224989,14.21875
2048,-89.140953,5472.503525,21.65625
2049,-72.577881,938.006777,13.739583
2050,-71.510794,3092.257251,23.09375
2051,-61.563381,9631.221784,17.09375
2052,-81.969574,3548.856731,12.635417
2053,-56.872629,2059.966632,21.587302
2054,-67.920006,1006.288936,10.635417
2055,-59.349017,8567.451159,23.770833
2056,-43.498766,8922.336683,49.40625
2057,-44.946902,6180.72893,61.177083
2058,-72.782783,7050.88328,22.760417
2059,-54.450781,6699.254431,28.21875
2060,-104.49038,6844.672636,10.927083
2061,-58.611732,7275.446717,26.84375
2062,-58.907012,2477.184993,17.416667
2063,-39.025953,4793.69588,104.125
2064,-79.032538,4067.453089,12.072917
2065,-80.971954,6672.942919,21.770833
2066,-43.368944,6726.397279,28.84375
2067,-73.007834,5170.317221,15.072917
2068,-37.289899,7141.595828,49.75
2069,-75.022207,4600.282739,12.145833
2070,-61.154269,8795.503655,22.697917
2071,-45.295599,4483.054984,47.541667
2072,-65.762113,2889.763193,13.572917
2073,-34.24768,4069.492811,244.90625
2074,-65.175726,4621.59699,13.96875
2075,-30.888113,4210.500017,293.104167
2076,-72.173946,9257.987952,12.854167
2077,-52.823992,2744.699866,20.53125
2078,-86.842389,7703.570921,11.34375
2079,-82.898791,11869.80713,11.28125
2080,-66.498552,5427.719361,23.708333
2081,-46.955739,6193.844929,19.9375
2082,-43.259024,8185.367427,19.083333
2083,-72.962309,9085.212854,13.364583
2084,-32.62366,5893.277538,74.572917
2085,-50.190915,5230.373882,10.583333
2086,-48.928378,5013.066287,18.947917
2087,-77.064927,4036.547899,11.5625
2088,-60.733748,7977.823838,24.9375
2089,-52.247799,3965.825371,15.729167
2090,-87.281158,5052.669564,21.645833
2091,-55.944188,6217.097988,24.885417
2092,-79.15694,3910.997117,12.010417
2093,-74.368867,8720.386657,13.479167
2094,-56.622929,5578.612732,17.5
2095,-66.482735,1321.383877,25.708333
2096,-65.333885,798.670885,26.666667
2097,-80.441335,2926.226056,14.09375
2098,-53.682593,3744.073501,27.208333
2099,-47.235118,1715.545555,69.520833
2100,-39.792694,4538.601935,105.59375
2101,-53.197817,5482.225537,16.9375
2102,-83.296205,5233.620677,21.78125
2103,-57.574052,7147.856702,24.4375
2104,-38.222439,4776.466319,42.28125
2105,-64.294473,3499.830436,15.75
2106,-68.855174,8717.903855,12.40625
2107,-71.741623,11298.93832,13.46875
2108,-82.307306,6435.345682,22.354167
2109,-78.540331,5323.979463,11.989583
2110,-66.516029,8730.489511,12.791667
2111,-68.994131,4676.195393,13.604167
2112,-66.952286,5225.935132,13.552083
2113,-66.847015,7264.662735,22.6875
2114,-96.246521,9546.1244,11.333333
2115,-86.277085,6592.575086,11.229167
2116,-53.54566,5096.255539,16.15625
2117,-64.442917,1610.895814,14.78125
2118,-73.166923,5654.07989,21.791667
2119,-61.997209,8245.199785,14.5625
2120,-54.679996,3446.296678,17.427083
2121,-63.45725,8082.633691,25.322917
2122,-68.067986,4236.387152,14.572917
2123,-59.31525,6401.994126,28.447917
2124,-37.167703,5461.423424,42.229167
2125,-76.430626,4994.144186,11.697917
2126,-37.805005,7100.209479,52.875
2127,-38.03657,8373.674273,51.708333
2128,-33.982554,7224.792267,80.4375
2129,-70.463321,7247.021523,23.416667
2130,-55.716114,5006.449351,24.666667
2131,-85.322526,4078.959132,11.53125
2132,-87.174803,6188.139409,11.28125
2133,-59.189221,6416.716441,13.958333
2134,-65.770971,9982.568438,22.84375
2135,-52.531985,9429.959386,10.40625
2136,-48.385868,10277.8601,16.604167
2137,-57.46547,3860.317902,121.882086
2138,-55.371656,8993.609224,23.291667
2139,-55.645778,8061.076676,10.072917
2140,-46.077456,7001.280511,21.302083
2141,-49.031629,3528.353274,20.84375
2142,-74.674631,3980.651581,12.677083
2143,-53.151442,4983.555668,18.708333
2144,-56.153776,9773.404311,14.375
2145,-42.963018,6523.019495,38.052083
2146,-68.655866,4837.559648,22.395833
2147,-71.11539,8595.645181,13.395833
2148,-74.834584,3739.717524,12.145833
2149,-74.68794,7022.297145,12.25
2150,-100.229746,6621.893987,10.885417
2151,-106.857228,8241.409331,10.770833
2152,-34.244442,5512.577535,61.0625
2153,-54.492187,6742.575114,26.322917
